artist_id,country
6ZV6lGY0prbqpTD0Md8i29,AF
6C1ohJrd5VydigQtaGy5Wa,US
6l3HvQ5sa6mXTsMTB19rO5,US
0BvkDsjIUla7X0k6CSWh1I,US
0BvkDsjIUla7X0k6CSWh1I,AL
0BvkDsjIUla7X0k6CSWh1I,XW
20sxb77xiYeusSH8cVdatc,XW
3bhu7P5PfngueRHiB9hjcx,US
3bhu7P5PfngueRHiB9hjcx,CA
3bhu7P5PfngueRHiB9hjcx,XW
66lH4jAE7pqPlOlzUKbwA0,US
66lH4jAE7pqPlOlzUKbwA0,CA
66lH4jAE7pqPlOlzUKbwA0,XW
7n2Ycct7Beij7Dj7meI4X0,KR
7n2Ycct7Beij7Dj7meI4X0,US
7n2Ycct7Beij7Dj7meI4X0,JP
7n2Ycct7Beij7Dj7meI4X0,CN
1vyhD5VmyZ7KMfW5gqLgo5,DE
5he5w2lnU9x7JFhnwcekXX,DE
4nDoRrQiYLoBzwC5BhVJzF,US
4nDoRrQiYLoBzwC5BhVJzF,JP
4nDoRrQiYLoBzwC5BhVJzF,XE
4nDoRrQiYLoBzwC5BhVJzF,MX
4nDoRrQiYLoBzwC5BhVJzF,GB
4nDoRrQiYLoBzwC5BhVJzF,XW
6x2LnllRG5uGarZMsD4iO8,XW
3TVXtAsR1Inumwj472S9r4,XW
1ooV8YZC1KbpEcrmI8WH0F,XW
1mfDfLsMxYcOOZkzBxvSVW,XW
1mfDfLsMxYcOOZkzBxvSVW,US
1mfDfLsMxYcOOZkzBxvSVW,CA
30e8DmahrEamvLbFRPdWmk,US
30e8DmahrEamvLbFRPdWmk,XW
30e8DmahrEamvLbFRPdWmk,AF
26VFTg2z8YR0cCuwLzESi2,XW
7z5WFjZAIYejWy0NI5lv4T,GB
1uU7g3DNSbsu0QjSEqZtEd,FR
4BYxqVkZyFjtik7crYLg5Q,CA
4BYxqVkZyFjtik7crYLg5Q,US
4BYxqVkZyFjtik7crYLg5Q,XW
3oSJ7TBVCWMDMiYjXNiCKE,CA
3oSJ7TBVCWMDMiYjXNiCKE,US
3oSJ7TBVCWMDMiYjXNiCKE,XW
6Xgp2XMz1fhVYe7i6yNAax,XW
699OTQXzgjhIYAHMy9RyPD,XW
7okSU80WTrn4LXlyXYbX3P,DE
7okSU80WTrn4LXlyXYbX3P,CA
7okSU80WTrn4LXlyXYbX3P,AU
7okSU80WTrn4LXlyXYbX3P,XW
7okSU80WTrn4LXlyXYbX3P,GB
6TIYQ3jFPwQSRmorSezPxX,XW
2LIk90788K0zvyj2JJVwkJ,AF
2LIk90788K0zvyj2JJVwkJ,XW
5F1aAS1duwlzExnPs3l2Xe,AF
5F1aAS1duwlzExnPs3l2Xe,XW
6oMuImdp5ZcFhWP0ESe6mG,AL
6oMuImdp5ZcFhWP0ESe6mG,DZ
6DvlemMOlMH6VD9tB7BPRf,XW
4sIl4BTo9l9KqEi0Y3RE72,US
3aQeKQSyrW4qWr35idm0cy,XW
0cGUm45nv7Z6M6qdXYQGTX,XW
7pwufEBGfggjoI8twqlsmQ,XW
0n6sKrG0xKAf8xmdqeNGke,XW
3E6xrwgnVfYCrCs0ePERDz,XW
6nVcHLIgY5pE2YCl8ubca1,XW
20qISvAhX20dpIbOOzGK3q,XW
26cMerAxjx9GedFt0lMDjm,US
7x8nK0m0cP2ksQf0mjWdPS,XW
7x8nK0m0cP2ksQf0mjWdPS,AF
7x8nK0m0cP2ksQf0mjWdPS,US
0FOWNUFHPnMy0vOw1siGqi,DZ
