artist_id,country
0X79jVQeTlVeDM881ZhrU1,US
0XHiH53dHrvbwfjYM7en7I,ZA;XE;US;GB;XW;AL;NL;DE;AU;JP;CA;BR;PL
0XKOBt59crntr7HQXXO8Yz,XE;CA;AU;US;XW;XE;CA;AU;US;XW
0XNa1vTidXlvJ2gHSsRi4A,BR;GB
0XVjW9t0mijBCxkKFYUEbE,GB
0Xf8oDAJYd2D0k3NLI19OV,DE
0Xi59sEw38vRvwleSAVqoo,DE;US
0XwVARXT135rw8lyw1EeWP,XW;XW
0Y30TbA4p8SAfCzy2AFBa8,XW;XW
0Y5tJX1MQlPlqiwlOH1tJY,DE;XW;XW;DZ;DE;XW;XW;DZ
0Y8YAhUAtgkOopA4EhrccG,GB
0YJh7LL1SsLgWfSXjIFbfg,US
0YWxKQj2Go9CGHCp77UOyy,DE;DE
0YklCNXJmtsiaFPCEjWXut,US;XW;US;XW
0YrtvWJMgSdVrk3SfNjTbx,US
0Z4CzYz9ieK8q9XiVMPkW5,US;PE;XE
0Z8XVUAOBPM4x12wKnFHEQ,US;XW;US;XW
0ZC98hE2PleBKS61my6gly,US
0ZGAYur5k4gJprOffC6LkP,GB
0ZVvRLbxQEcphvO7G8x3c8,GB
0ZZOIWyRv8tdx0kLPlTtMg,US
0ZrpamOxcZybMHGg1AYtHP,XE;XE
0ZzYDST6Dib7iYd8hmcLcH,US
0a0l3QVhfMwQNAO4wPAmP9,DE
0a1BmEq1mZ5ufKMC2fsziR,GB
0a1gHP0HAqALbEyxaD5Ngn,US;AL;US;AL;US
0a63dfrxBQKqh160P8iUNL,US
0aMqt2uGLuHj4eI8oXgVzN,MX
0acfjZ6KsAbXxV0lSWv0xJ,XE
0adetEU8Vg0fU96nkB9Zel,GB
0amySV4EXOHsxagbY8vSsU,GB
0aqrM7Fo3Ml66Kc5JAzmjt,CA;US
0auu2itHTxEdAMRHvx7CyG,GB
0auxGqduSBWubpKjjSNKLr,GB
0awl5piYwO0CDTHEkCjUhn,NZ;IT;DE;SE;NO;DK;NZ;IT;DE;SE;NO;DK
0b5Tz3szM4KK8esFKV2Zsb,RU;DE;GB
0b9n4vhaTCuL23DoRJ1XHj,US
0bByarMN8ryEFQsRo6iCUN,AR;US;NL;DE;JP
0bUGoPJdCrDnuIQNLxsnBb,SE
0bawsIe2P8ykB6psGv81P9,US
0bcDOCWIbvWApEIB7l1uZ4,GB
0bfX8pF8kuHNCs57Ms4jZb,GB;US;GB;US
0c08N8UlFjDaup9TNDaWxy,US
0c173mlxpT3dSFRgMO8XPh,AL;XW;AF;US;AL;XW;AF;US
0c4Lv1wjWDllawcaCVTVF6,US
0cA5Tg15TwARIRZeiNT1RO,US
0cGUm45nv7Z6M6qdXYQGTX,XW;XW
0cQbJU1aAzvbEmTuljWLlF,US;US
0cQuYRSzlItquYxsQKDvVc,CA
0cc6vw3VN8YlIcvr1v7tBL,AR;XW;XE;US
0cilTln9dpUgfKhi52fqP2,US;DE
0ckkj0a9CvIJr4h84B0OlN,GB
0cnbaGjcH77bWAV1MgVSJh,US
0ctL1BmMfXfpDzpXDh8MGU,GB
0cwmNvclzPd8mQnoHuIksj,DE
0d49iRrp4iVZggKbcpxnqI,GB
0dCKce6tJJdHvlWnDMwzPW,DE
0dYkMe3wK29DulSa0uR8Rq,DE;US;XE;JP
0dbqThA3WzcKBxN58KbdI8,US
0dgnITyIAN4NrmUVisvxHU,US;IT
0djV4iaxhNfYWpH60ia85o,US
0dlOr0VIysztGWvU1dpjmP,GB
0dlwjJe4kg9TgOMN184bJF,XW
0dvKgSdNB2U1gfp6ZcekYi,AU;XW;AL;AU;XW;AL
0e4BHkSbAKHJpMDfWFKVNO,GB
0e8WTsKHdhxtwPgT8gdQ1a,US
0eI3X5rAzHRZVe5FPk4MN1,US;US
0ecbvwhuhiEAWOLHlRXpqD,US
0ejMouKIe32Ri576oWTct6,JP;US
0ekbDNE2eOq8QiaXM34wer,US
0epOFNiUfyON9EYx7Tpr6V,US
0f3EsoviYnRKTkmayI3cux,US
0f3kLT4wvi2mFHlHJgV8Hl,XE
0f5nVCcR06GX8Qikz0COtT,XE
0fA0VVWsXO9YnASrzqfmYu,DE;XW;DE;XW
0fPK3TAseRcy6sAS8U8pEw,DE;GB;JP;US;XE;XW
0fVz6gMf57Q3CymbJqN1eU,US
0fX1VRKNIBwg3qD7oe2IVV,US
0fYPQBOx0vsRMmjUba9HgF,US
0fbFfVckGKsDbAfYnB5mD1,US
0fgtHVpOPfXb07S8Jx443z,GR
0fiWOxhsBsQQvFDtxUQWo0,US;XW;AL;US;XW;AL
0fs5MD0xuhCGCv1YTUE5UQ,GB;DE;XE;US;CA
0fyqyjD7pbaVzbu94ylWQR,US;JP;XE
0g3EsNvUCwgpsdkAiIC50W,GB
0gDg7FEsF4Y1jWddJJgcn4,ZA;US;XW;GB
0gSAxSvAApQc71cTpoXDFu,AF;US;AF;US
0gWNSMYCSHF4wxIs1XTSDh,US
0gadJ2b9A4SKsB1RFkBb66,US;US
0gcMPgunYh4rX1UOdvZKBn,AU
0gqIrDRL7CEPBWMmkuZPdQ,ES
0grdhNhiRLFBaFVyybqsj6,IN;US;CA;XW;JP;AU;XE;TW
0gxNgUdRvhVgeq4L3gFamF,XE
0gxyHStUsqpMadRV0Di1Qt,US
0h3n6BqxvmRhWwNcdw4CWT,DE;XW;US;GB;AU
0h9smro0z3HqUbD94jotU8,US;GB
0hBisbcsn4FYqTLkRSkX16,CA
